timestamp_s,hiker_id,trail,true_x_wu,true_y_wu,terrain_z_wu,altitude_m,gps_lat,gps_lon,gps_error_m,dop,drift_ms,hw_delay_ms,weather
1780229941.631,hiker,ridge_route,-99.92,-88.56,0.62,937.9,-6.9193146,107.5790245,1.4,1.00,+0.5,69,clear
1780229942.101,hiker,ridge_route,-99.66,-88.22,0.64,938.4,-6.9192246,107.5790835,1.7,1.00,+0.6,74,clear
1780229942.602,hiker,ridge_route,-99.41,-87.88,0.65,938.8,-6.9190617,107.5791878,5.5,1.00,+0.6,139,clear
1780229943.102,hiker,ridge_route,-99.15,-87.54,0.67,939.1,-6.9189904,107.5792117,5.3,1.00,+0.6,80,clear
1780229943.601,hiker,ridge_route,-98.90,-87.20,0.68,939.4,-6.9188957,107.5793741,3.9,1.00,+0.7,135,clear
1780229944.101,hiker,ridge_route,-98.64,-86.86,0.69,939.7,-6.9187619,107.5794240,3.1,1.00,+0.7,133,clear
1780229944.601,hiker,ridge_route,-98.39,-86.52,0.70,939.9,-6.9186931,107.5795130,1.8,1.00,+0.7,71,clear
1780229945.101,hiker,ridge_route,-98.13,-86.18,0.70,940.1,-6.9185542,107.5795947,2.8,1.00,+0.8,201,clear
1780229945.602,hiker,ridge_route,-97.88,-85.84,0.71,940.3,-6.9184820,107.5796677,1.6,1.00,+0.8,148,clear
1780229946.101,hiker,ridge_route,-97.62,-85.50,0.71,940.4,-6.9183659,107.5797524,1.2,1.00,+0.8,115,clear
1780229946.601,hiker,ridge_route,-97.37,-85.16,0.71,940.5,-6.9182471,107.5798446,2.5,1.00,+0.9,126,clear
1780229947.102,hiker,ridge_route,-97.11,-84.82,0.71,940.5,-6.9181533,107.5799239,2.3,1.00,+0.9,181,clear
1780229947.606,hiker,ridge_route,-96.86,-84.48,0.71,940.5,-6.9180301,107.5800063,2.7,1.00,+0.9,146,clear
1780229948.101,hiker,ridge_route,-96.60,-84.14,0.71,940.4,-6.9179052,107.5800627,3.2,1.00,+1.0,141,clear
1780229948.601,hiker,ridge_route,-96.35,-83.80,0.71,940.3,-6.9178471,107.5801741,3.8,1.00,+1.0,173,clear
1780229949.101,hiker,ridge_route,-96.09,-83.46,0.70,940.1,-6.9177468,107.5802430,3.4,1.00,+1.0,165,clear
1780229949.601,hiker,ridge_route,-95.84,-83.12,0.69,939.9,-6.9176319,107.5802998,2.2,1.00,+1.0,199,clear
1780229950.101,hiker,ridge_route,-95.58,-82.78,0.69,939.7,-6.9175305,107.5803924,2.7,1.00,+1.1,168,clear
1780229950.601,hiker,ridge_route,-95.33,-82.44,0.68,939.4,-6.9173913,107.5804933,2.8,1.00,+1.1,124,clear
1780229951.101,hiker,ridge_route,-95.07,-82.10,0.66,939.1,-6.9172942,107.5805477,0.3,1.00,+1.1,100,clear
1780229951.601,hiker,ridge_route,-94.82,-81.76,0.65,938.7,-6.9171957,107.5806251,1.3,1.00,+1.2,113,clear
1780229952.101,hiker,ridge_route,-94.56,-81.42,0.64,938.2,-6.9170780,107.5806975,1.6,1.00,+1.2,176,clear
1780229952.601,hiker,ridge_route,-94.31,-81.08,0.62,937.8,-6.9169532,107.5807859,2.2,1.00,+1.2,96,clear
1780229953.101,hiker,ridge_route,-94.05,-80.74,0.60,937.2,-6.9168669,107.5808876,1.6,1.00,+1.3,157,clear
1780229953.601,hiker,ridge_route,-93.80,-80.40,0.58,936.7,-6.9167485,107.5809542,1.1,1.00,+1.3,68,clear
1780229954.101,hiker,ridge_route,-93.54,-80.06,0.56,936.0,-6.9166254,107.5810377,2.9,1.00,+1.3,179,clear
1780229954.601,hiker,ridge_route,-93.29,-79.72,0.54,935.4,-6.9165487,107.5810954,2.3,1.00,+1.4,197,clear
1780229955.101,hiker,ridge_route,-93.03,-79.38,0.51,934.7,-6.9164206,107.5811933,1.9,1.00,+1.4,101,clear
1780229955.601,hiker,ridge_route,-92.78,-79.04,0.49,933.9,-6.9163459,107.5812572,2.8,1.00,+1.4,132,clear
1780229956.101,hiker,ridge_route,-92.52,-78.70,0.46,933.1,-6.9162014,107.5813250,4.4,1.00,+1.5,128,clear
1780229956.601,hiker,ridge_route,-92.27,-78.36,0.43,932.3,-6.9161189,107.5814164,2.4,1.00,+1.5,199,clear
1780229957.101,hiker,ridge_route,-92.01,-78.02,0.40,931.4,-6.9160078,107.5815334,1.6,1.00,+1.5,183,clear
1780229957.601,hiker,ridge_route,-91.73,-77.71,0.36,930.3,-6.9159038,107.5816315,2.5,1.00,+1.6,92,clear
1780229958.101,hiker,ridge_route,-91.44,-77.40,0.35,930.0,-6.9158265,107.5817217,2.5,1.00,+1.6,182,clear
1780229958.601,hiker,ridge_route,-91.14,-77.09,0.35,930.0,-6.9157503,107.5818130,4.2,1.00,+1.6,158,clear
1780229959.101,hiker,ridge_route,-90.85,-76.78,0.35,930.0,-6.9156063,107.5819046,2.5,1.00,+1.7,168,clear
1780229959.601,hiker,ridge_route,-90.56,-76.47,0.35,930.0,-6.9155405,107.5820073,3.7,1.00,+1.7,162,clear
1780229960.101,hiker,ridge_route,-90.27,-76.16,0.35,930.0,-6.9154215,107.5821033,3.6,1.00,+1.7,164,clear
1780229960.601,hiker,ridge_route,-89.98,-75.85,0.35,930.0,-6.9153037,107.5821525,2.9,1.00,+1.8,67,clear
1780229961.101,hiker,ridge_route,-89.69,-75.54,0.35,930.0,-6.9152524,107.5822821,3.9,1.00,+1.8,91,clear
1780229961.601,hiker,ridge_route,-89.40,-75.23,0.35,930.0,-6.9151378,107.5823602,1.6,1.00,+1.8,181,clear
1780229962.101,hiker,ridge_route,-89.11,-74.92,0.35,930.0,-6.9150369,107.5824251,1.6,1.00,+1.9,106,clear
1780229962.602,hiker,ridge_route,-88.82,-74.61,0.35,930.0,-6.9149481,107.5825457,2.0,1.00,+1.9,134,clear
1780229963.101,hiker,ridge_route,-88.53,-74.30,0.35,930.0,-6.9148523,107.5826526,3.5,1.00,+1.9,79,clear
1780229963.601,hiker,ridge_route,-88.24,-73.99,0.35,930.0,-6.9147416,107.5827298,1.6,1.00,+2.0,179,clear
1780229964.101,hiker,ridge_route,-87.95,-73.68,0.35,930.0,-6.9146491,107.5827958,1.4,1.00,+2.0,205,clear
1780229964.601,hiker,ridge_route,-87.66,-73.37,0.35,930.0,-6.9145374,107.5829168,2.2,1.00,+2.0,151,clear
1780229965.101,hiker,ridge_route,-87.37,-73.06,0.35,930.0,-6.9144199,107.5829773,3.7,1.00,+2.1,148,clear
1780229965.603,hiker,ridge_route,-87.07,-72.75,0.35,930.0,-6.9143502,107.5830812,0.3,1.00,+2.1,141,clear
1780229966.104,hiker,ridge_route,-86.78,-72.44,0.35,930.0,-6.9142350,107.5831552,3.2,1.00,+2.1,134,clear
1780229966.601,hiker,ridge_route,-86.49,-72.13,0.35,930.0,-6.9141228,107.5832844,4.3,1.00,+2.2,79,clear
1780229967.101,hiker,ridge_route,-86.20,-71.82,0.35,930.0,-6.9140915,107.5833884,4.7,1.00,+2.2,192,clear
1780229967.602,hiker,ridge_route,-85.91,-71.51,0.35,930.0,-6.9139786,107.5834557,1.9,1.00,+2.2,170,clear
1780229968.102,hiker,ridge_route,-85.62,-71.20,0.35,930.0,-6.9138795,107.5835161,3.5,1.00,+2.3,66,clear
1780229968.601,hiker,ridge_route,-85.33,-70.89,0.35,930.0,-6.9137442,107.5836084,4.0,1.00,+2.3,115,clear
1780229969.102,hiker,ridge_route,-85.04,-70.58,0.35,930.0,-6.9136840,107.5837318,1.6,1.00,+2.3,142,clear
1780229969.602,hiker,ridge_route,-84.75,-70.27,0.35,930.0,-6.9135944,107.5838158,2.5,1.00,+2.4,120,clear
1780229970.101,hiker,ridge_route,-84.46,-69.96,0.35,930.0,-6.9134642,107.5839094,1.2,1.00,+2.4,84,clear
1780229970.601,hiker,ridge_route,-84.17,-69.65,0.35,930.0,-6.9133585,107.5840083,2.2,1.00,+2.4,163,clear
1780229971.102,hiker,ridge_route,-83.88,-69.34,0.35,930.0,-6.9133216,107.5840997,4.7,1.00,+2.5,130,clear
1780229971.601,hiker,ridge_route,-83.59,-69.03,0.35,930.0,-6.9131760,107.5841939,0.9,1.00,+2.5,131,clear
1780229972.101,hiker,ridge_route,-83.30,-68.72,0.35,930.0,-6.9131115,107.5842824,3.0,1.00,+2.5,141,clear
1780229972.603,hiker,ridge_route,-83.01,-68.41,0.35,930.0,-6.9129600,107.5843701,3.1,1.00,+2.6,98,clear
1780229973.102,hiker,ridge_route,-82.71,-68.10,0.35,930.0,-6.9129046,107.5844620,1.6,1.00,+2.6,101,clear
1780229973.602,hiker,ridge_route,-82.42,-67.79,0.35,930.0,-6.9127743,107.5845446,2.4,1.00,+2.6,142,clear
1780229974.102,hiker,ridge_route,-82.13,-67.48,0.35,930.0,-6.9126808,107.5846202,3.5,1.00,+2.7,108,clear
1780229974.603,hiker,ridge_route,-81.84,-67.17,0.35,930.0,-6.9125720,107.5847551,3.3,1.00,+2.7,136,clear
1780229975.102,hiker,ridge_route,-81.55,-66.86,0.35,930.0,-6.9125298,107.5848535,4.0,1.00,+2.7,156,clear
1780229975.601,hiker,ridge_route,-81.26,-66.55,0.35,930.0,-6.9124207,107.5848886,4.5,1.00,+2.8,163,clear
1780229976.102,hiker,ridge_route,-80.97,-66.24,0.35,930.0,-6.9123450,107.5850070,4.6,1.00,+2.8,179,clear
1780229976.601,hiker,ridge_route,-80.68,-65.93,0.35,930.0,-6.9121951,107.5850993,1.7,1.00,+2.8,86,clear
1780229977.101,hiker,ridge_route,-80.39,-65.62,0.35,930.0,-6.9120837,107.5852252,4.0,1.00,+2.9,134,clear
1780229977.601,hiker,ridge_route,-80.10,-65.31,0.35,930.0,-6.9120311,107.5853293,4.5,1.00,+2.9,162,clear
1780229978.102,hiker,ridge_route,-79.81,-65.00,0.35,930.0,-6.9119249,107.5853939,1.5,1.00,+2.9,112,clear
1780229978.602,hiker,ridge_route,-79.52,-64.69,0.35,930.0,-6.9118223,107.5855063,3.3,1.00,+3.0,149,clear
1780229979.102,hiker,ridge_route,-79.23,-64.38,0.35,930.0,-6.9117307,107.5855693,1.2,1.00,+3.0,96,clear
1780229979.602,hiker,ridge_route,-78.94,-64.06,0.35,930.0,-6.9116625,107.5856673,4.5,1.00,+3.0,106,clear
1780229980.101,hiker,ridge_route,-78.65,-63.76,0.35,930.0,-6.9115254,107.5857583,0.6,1.00,+3.1,134,clear
1780229980.602,hiker,ridge_route,-78.35,-63.44,0.35,930.0,-6.9114007,107.5858620,3.5,1.00,+3.1,192,clear
1780229981.101,hiker,ridge_route,-78.06,-63.14,0.35,930.0,-6.9113181,107.5859224,2.1,1.00,+3.1,194,clear
1780229981.601,hiker,ridge_route,-77.77,-62.83,0.35,930.0,-6.9112390,107.5860363,1.0,1.00,+3.1,174,clear
1780229982.101,hiker,ridge_route,-77.48,-62.52,0.35,930.0,-6.9111175,107.5861467,3.4,1.00,+3.2,146,clear
1780229982.601,hiker,ridge_route,-77.19,-62.21,0.35,930.0,-6.9110655,107.5862229,3.3,1.00,+3.2,101,clear
1780229983.101,hiker,ridge_route,-76.89,-61.91,0.35,930.0,-6.9109720,107.5863215,3.5,1.00,+3.2,102,clear
1780229983.601,hiker,ridge_route,-76.57,-61.63,0.35,930.0,-6.9108767,107.5863875,3.4,1.00,+3.3,141,clear
1780229984.102,hiker,ridge_route,-76.25,-61.35,0.35,930.0,-6.9107855,107.5865155,2.0,1.00,+3.3,119,clear
1780229984.601,hiker,ridge_route,-75.93,-61.07,0.35,930.0,-6.9106677,107.5865914,2.7,1.00,+3.3,72,clear
1780229985.102,hiker,ridge_route,-75.61,-60.79,0.35,930.0,-6.9106008,107.5867108,1.1,1.00,+3.4,104,clear
1780229985.601,hiker,ridge_route,-75.29,-60.51,0.35,930.0,-6.9105027,107.5868306,1.7,1.00,+3.4,106,clear
1780229986.101,hiker,ridge_route,-74.97,-60.23,0.35,930.0,-6.9104036,107.5869459,3.5,1.00,+3.4,156,clear
1780229986.601,hiker,ridge_route,-74.65,-59.95,0.35,930.0,-6.9103631,107.5870095,4.0,1.00,+3.5,95,clear
1780229987.101,hiker,ridge_route,-74.33,-59.67,0.35,930.0,-6.9102235,107.5871161,1.8,1.00,+3.5,161,clear
1780229987.601,hiker,ridge_route,-74.01,-59.39,0.35,930.0,-6.9101605,107.5872361,2.0,1.00,+3.5,135,clear
1780229988.101,hiker,ridge_route,-73.69,-59.11,0.35,930.0,-6.9100373,107.5873454,4.0,1.00,+3.6,133,clear
1780229988.601,hiker,ridge_route,-73.37,-58.83,0.35,930.0,-6.9099873,107.5874388,2.2,1.00,+3.6,174,clear
1780229989.101,hiker,ridge_route,-73.05,-58.55,0.35,930.0,-6.9098740,107.5875012,3.0,1.00,+3.6,90,clear
1780229989.601,hiker,ridge_route,-72.73,-58.27,0.35,930.0,-6.9097956,107.5876305,0.7,1.04,+3.7,123,clear
1780229990.101,hiker,ridge_route,-72.41,-57.99,0.35,930.0,-6.9097132,107.5877211,0.6,1.07,+3.7,149,clear
1780229990.601,hiker,ridge_route,-72.09,-57.71,0.35,930.0,-6.9096119,107.5878812,6.0,1.10,+3.7,118,clear
1780229991.101,hiker,ridge_route,-71.77,-57.43,0.35,930.0,-6.9095133,107.5879480,3.2,1.14,+3.8,78,clear
1780229991.601,hiker,ridge_route,-71.45,-57.15,0.35,930.0,-6.9094595,107.5880431,1.9,1.17,+3.8,126,clear
1780229992.101,hiker,ridge_route,-71.13,-56.87,0.35,930.0,-6.9093686,107.5881369,1.1,1.21,+3.8,88,clear
1780229992.601,hiker,ridge_route,-70.81,-56.59,0.35,930.0,-6.9092685,107.5882147,2.1,1.24,+3.9,170,clear
1780229993.101,hiker,ridge_route,-70.49,-56.31,0.35,930.0,-6.9091889,107.5883886,6.0,1.28,+3.9,99,clear
1780229993.601,hiker,ridge_route,-70.17,-56.03,0.35,930.0,-6.9090824,107.5884320,1.5,1.31,+3.9,142,clear
1780229994.101,hiker,ridge_route,-69.86,-55.75,0.35,930.0,-6.9089861,107.5885877,6.1,1.35,+4.0,97,clear
1780229994.601,hiker,ridge_route,-69.54,-55.47,0.35,930.0,-6.9088868,107.5886198,4.2,1.38,+4.0,112,clear
1780229995.101,hiker,ridge_route,-69.22,-55.19,0.35,930.0,-6.9088392,107.5887671,3.1,1.42,+4.0,173,clear
1780229995.602,hiker,ridge_route,-68.90,-54.91,0.35,930.0,-6.9087535,107.5888567,2.0,1.45,+4.1,67,clear
1780229996.102,hiker,ridge_route,-68.58,-54.63,0.35,930.0,-6.9087041,107.5889518,5.5,1.48,+4.1,95,clear
1780229996.602,hiker,ridge_route,-68.26,-54.35,0.35,930.0,-6.9085644,107.5890441,0.4,1.52,+4.1,205,clear
1780229997.101,hiker,ridge_route,-67.94,-54.07,0.35,930.0,-6.9084541,107.5891226,3.8,1.55,+4.2,107,clear
1780229997.602,hiker,ridge_route,-67.62,-53.79,0.35,930.0,-6.9083722,107.5892974,6.1,1.59,+4.2,206,clear
1780229998.101,hiker,ridge_route,-67.30,-53.51,0.35,930.0,-6.9082987,107.5892730,8.2,1.62,+4.2,189,clear
1780229998.602,hiker,ridge_route,-66.98,-53.23,0.35,930.0,-6.9081939,107.5894584,2.6,1.66,+4.3,82,clear
1780229999.101,hiker,ridge_route,-66.66,-52.95,0.35,930.0,-6.9081446,107.5895319,2.7,1.69,+4.3,95,clear
1780229999.602,hiker,ridge_route,-66.34,-52.67,0.35,930.0,-6.9080347,107.5896286,2.6,1.72,+4.3,188,clear
1780230000.101,hiker,ridge_route,-66.02,-52.39,0.35,930.0,-6.9079420,107.5897713,2.3,1.76,+4.4,129,clear
1780230000.602,hiker,ridge_route,-65.70,-52.11,0.35,930.0,-6.9078268,107.5898821,5.1,1.79,+4.4,127,clear
1780230001.102,hiker,ridge_route,-65.38,-51.83,0.35,930.0,-6.9077863,107.5899560,1.2,1.83,+4.4,132,clear
1780230001.602,hiker,ridge_route,-65.06,-51.55,0.35,930.0,-6.9076201,107.5900976,8.8,1.86,+4.5,103,clear
1780230002.102,hiker,ridge_route,-64.74,-51.27,0.35,930.0,-6.9075962,107.5901460,1.4,1.89,+4.5,89,clear
1780230002.602,hiker,ridge_route,-64.42,-50.99,0.35,930.0,-6.9075137,107.5902721,1.4,1.93,+4.5,137,clear
1780230003.103,hiker,ridge_route,-64.10,-50.71,0.35,930.0,-6.9074632,107.5903996,6.2,1.96,+4.6,110,clear
1780230003.602,hiker,ridge_route,-63.78,-50.43,0.35,930.0,-6.9073010,107.5905073,6.3,2.00,+4.6,145,clear
1780230004.101,hiker,ridge_route,-63.46,-50.15,0.35,930.0,-6.9072621,107.5905391,3.1,2.03,+4.6,176,clear
1780230004.603,hiker,ridge_route,-63.14,-49.87,0.35,930.0,-6.9071323,107.5906376,4.3,2.06,+4.7,146,clear
1780230005.102,hiker,ridge_route,-62.82,-49.59,0.35,930.0,-6.9070405,107.5907947,4.8,2.10,+4.7,149,clear
1780230005.602,hiker,ridge_route,-62.50,-49.31,0.35,930.0,-6.9070092,107.5909117,5.7,2.13,+4.7,139,clear
1780230006.101,hiker,ridge_route,-62.18,-49.03,0.35,930.0,-6.9069195,107.5909072,7.2,2.16,+4.8,120,clear
1780230006.602,hiker,ridge_route,-61.86,-48.75,0.35,930.0,-6.9067917,107.5910256,5.2,2.20,+4.8,102,clear
1780230007.101,hiker,ridge_route,-61.54,-48.47,0.35,930.0,-6.9067476,107.5910743,11.1,2.23,+4.8,148,clear
1780230007.602,hiker,ridge_route,-61.22,-48.19,0.35,930.0,-6.9066473,107.5912615,2.1,2.26,+4.9,170,clear
1780230008.101,hiker,ridge_route,-60.91,-47.91,0.35,930.0,-6.9065348,107.5913376,3.8,2.29,+4.9,196,clear
1780230008.602,hiker,ridge_route,-60.60,-47.60,0.35,930.0,-6.9063888,107.5914932,7.1,2.32,+4.9,91,clear
1780230009.102,hiker,ridge_route,-60.30,-47.30,0.35,930.0,-6.9063800,107.5915756,3.4,2.35,+5.0,179,clear
1780230009.603,hiker,ridge_route,-60.00,-47.00,0.35,930.0,-6.9062481,107.5916157,4.7,2.38,+5.0,91,clear
1780230010.101,hiker,ridge_route,-59.70,-46.70,0.35,930.0,-6.9062170,107.5917502,5.9,2.41,+5.0,160,clear
1780230010.601,hiker,ridge_route,-59.40,-46.40,0.35,930.0,-6.9059998,107.5919376,12.7,2.44,+5.1,150,clear
1780230011.102,hiker,ridge_route,-59.10,-46.10,0.35,930.0,-6.9059391,107.5918701,8.9,2.46,+5.1,144,clear
1780230011.601,hiker,ridge_route,-58.80,-45.80,0.35,930.0,-6.9058909,107.5920550,2.2,2.49,+5.1,124,clear
1780230012.102,hiker,ridge_route,-58.50,-45.50,0.35,930.0,-6.9057563,107.5921873,6.9,2.51,+5.1,100,clear
1780230012.601,hiker,ridge_route,-58.20,-45.20,0.35,930.0,-6.9056534,107.5921487,9.7,2.53,+5.2,77,clear
1780230013.102,hiker,ridge_route,-57.90,-44.90,0.35,930.0,-6.9055815,107.5922800,5.1,2.55,+5.2,150,clear
1780230013.601,hiker,ridge_route,-57.60,-44.60,0.35,930.0,-6.9054711,107.5924797,7.6,2.56,+5.2,88,clear
1780230014.102,hiker,ridge_route,-57.30,-44.30,0.45,932.9,-6.9053695,107.5925176,4.3,2.57,+5.3,143,clear
1780230014.601,hiker,ridge_route,-57.00,-44.00,0.65,938.6,-6.9053705,107.5925824,7.0,2.57,+5.3,200,clear
1780230015.101,hiker,ridge_route,-56.70,-43.70,0.85,944.4,-6.9052313,107.5927451,4.8,2.57,+5.3,127,clear
1780230015.601,hiker,ridge_route,-56.40,-43.40,1.06,950.4,-6.9050467,107.5927258,11.9,2.56,+5.4,111,clear
1780230016.101,hiker,ridge_route,-56.10,-43.10,1.27,956.5,-6.9050027,107.5928961,3.1,2.55,+5.4,163,clear
1780230016.601,hiker,ridge_route,-55.80,-42.80,1.49,962.8,-6.9049674,107.5929787,3.7,2.53,+5.4,104,clear
1780230017.101,hiker,ridge_route,-55.50,-42.50,1.72,969.3,-6.9048034,107.5930286,7.5,2.51,+5.5,147,clear
1780230017.601,hiker,ridge_route,-55.20,-42.20,1.95,975.9,-6.9048013,107.5931826,6.1,2.49,+5.5,147,clear
1780230018.101,hiker,ridge_route,-54.90,-41.90,2.18,982.7,-6.9046598,107.5932714,0.9,2.46,+5.5,167,clear
1780230018.602,hiker,ridge_route,-54.59,-41.59,2.42,989.6,-6.9045583,107.5932668,11.4,2.44,+5.6,129,clear
1780230019.101,hiker,ridge_route,-54.29,-41.29,2.67,996.6,-6.9044871,107.5934287,4.8,2.41,+5.6,182,clear
1780230019.601,hiker,ridge_route,-53.99,-40.99,2.92,1003.9,-6.9043683,107.5936023,4.6,2.38,+5.6,187,clear
1780230020.101,hiker,ridge_route,-53.69,-40.69,3.18,1011.2,-6.9042394,107.5936568,3.9,2.35,+5.7,167,clear
1780230020.601,hiker,ridge_route,-53.39,-40.39,3.44,1018.8,-6.9041275,107.5938425,11.7,2.32,+5.7,96,clear
1780230021.101,hiker,ridge_route,-53.09,-40.09,3.71,1026.4,-6.9040747,107.5938467,1.2,2.29,+5.7,191,clear
1780230021.601,hiker,ridge_route,-52.79,-39.79,3.98,1034.2,-6.9039889,107.5939352,0.7,2.26,+5.8,164,clear
1780230022.101,hiker,ridge_route,-52.49,-39.49,4.26,1042.2,-6.9039924,107.5940468,10.7,2.23,+5.8,175,clear
1780230022.601,hiker,ridge_route,-52.19,-39.19,4.54,1050.3,-6.9038218,107.5941228,2.4,2.20,+5.8,161,clear
1780230023.101,hiker,ridge_route,-51.89,-38.89,4.83,1058.5,-6.9036208,107.5942757,11.1,2.17,+5.9,143,clear
1780230023.601,hiker,ridge_route,-51.59,-38.59,5.12,1066.9,-6.9035487,107.5942718,9.0,2.13,+5.9,79,clear
1780230024.101,hiker,ridge_route,-51.29,-38.29,5.42,1075.4,-6.9035386,107.5943998,2.9,2.10,+5.9,123,clear
1780230024.601,hiker,ridge_route,-50.99,-37.99,5.72,1084.1,-6.9033857,107.5945258,4.5,2.07,+6.0,193,clear
1780230025.101,hiker,ridge_route,-50.69,-37.69,6.02,1092.8,-6.9032961,107.5946435,5.5,2.03,+6.0,213,clear
1780230025.601,hiker,ridge_route,-50.39,-37.39,6.33,1101.7,-6.9032123,107.5946539,5.9,2.00,+6.0,186,clear
1780230026.101,hiker,ridge_route,-50.09,-37.09,6.64,1110.7,-6.9031360,107.5947529,5.0,1.97,+6.1,88,clear
1780230026.601,hiker,ridge_route,-49.79,-36.79,6.96,1119.8,-6.9030013,107.5948189,9.6,1.93,+6.1,166,clear
1780230027.102,hiker,ridge_route,-49.49,-36.49,7.28,1129.0,-6.9029830,107.5950181,4.8,1.90,+6.1,124,clear
1780230027.601,hiker,ridge_route,-49.19,-36.19,7.61,1138.4,-6.9028608,107.5950244,6.5,1.87,+6.2,65,clear
1780230028.101,hiker,ridge_route,-48.88,-35.88,7.94,1147.8,-6.9028413,107.5951726,8.8,1.83,+6.2,102,clear
1780230028.602,hiker,ridge_route,-48.58,-35.58,8.27,1157.3,-6.9027246,107.5953005,7.0,1.80,+6.2,145,clear
1780230029.101,hiker,ridge_route,-48.28,-35.28,8.60,1166.9,-6.9025318,107.5953205,7.1,1.77,+6.3,56,clear
1780230029.601,hiker,ridge_route,-47.98,-34.98,8.94,1176.5,-6.9024547,107.5954925,4.2,1.73,+6.3,129,clear
1780230030.101,hiker,ridge_route,-47.68,-34.68,9.28,1186.3,-6.9024155,107.5955809,4.2,1.70,+6.3,162,clear
1780230030.601,hiker,ridge_route,-47.38,-34.38,9.62,1196.1,-6.9022874,107.5956390,1.7,1.66,+6.4,120,clear
1780230031.102,hiker,ridge_route,-47.08,-34.08,9.96,1206.0,-6.9022140,107.5958181,7.9,1.63,+6.4,103,clear
1780230031.601,hiker,ridge_route,-46.81,-33.75,10.33,1216.4,-6.9021005,107.5958084,3.0,1.59,+6.4,156,clear
1780230032.101,hiker,ridge_route,-46.56,-33.41,10.70,1227.2,-6.9019904,107.5959139,0.6,1.56,+6.5,137,clear
1780230032.601,hiker,ridge_route,-46.30,-33.07,11.08,1238.1,-6.9018356,107.5959740,5.3,1.53,+6.5,178,clear
1780230033.101,hiker,ridge_route,-46.05,-32.73,11.46,1248.9,-6.9017911,107.5960487,3.8,1.49,+6.5,76,clear
1780230033.601,hiker,ridge_route,-45.79,-32.39,11.84,1259.9,-6.9016721,107.5961039,5.9,1.46,+6.6,160,clear
1780230034.101,hiker,ridge_route,-45.54,-32.05,12.22,1270.8,-6.9015732,107.5962333,1.8,1.42,+6.6,124,clear
1780230034.601,hiker,ridge_route,-45.28,-31.71,12.61,1281.8,-6.9014408,107.5963264,1.4,1.39,+6.6,149,clear
1780230035.103,hiker,ridge_route,-45.03,-31.37,12.99,1292.8,-6.9013834,107.5964744,9.4,1.35,+6.7,91,clear
1780230035.601,hiker,ridge_route,-44.77,-31.03,13.37,1303.8,-6.9012470,107.5964907,1.6,1.32,+6.7,173,clear
1780230036.101,hiker,ridge_route,-44.52,-30.69,13.76,1314.8,-6.9011225,107.5965353,3.0,1.28,+6.7,176,clear
1780230036.601,hiker,ridge_route,-44.26,-30.35,14.14,1325.8,-6.9010079,107.5965958,5.3,1.25,+6.8,142,clear
1780230037.101,hiker,ridge_route,-44.01,-30.01,14.52,1336.7,-6.9009115,107.5967184,0.7,1.21,+6.8,136,clear
1780230037.601,hiker,ridge_route,-43.75,-29.67,14.90,1347.6,-6.9007901,107.5968143,2.5,1.18,+6.8,161,clear
1780230038.101,hiker,ridge_route,-43.50,-29.33,15.28,1358.5,-6.9006822,107.5968483,4.5,1.14,+6.9,156,clear
1780230038.601,hiker,ridge_route,-43.24,-28.99,15.65,1369.3,-6.9005698,107.5969995,4.8,1.11,+6.9,187,clear
1780230039.102,hiker,ridge_route,-42.99,-28.65,16.03,1380.0,-6.9004937,107.5970590,1.6,1.07,+6.9,161,clear
1780230039.601,hiker,ridge_route,-42.73,-28.31,16.40,1390.6,-6.9003597,107.5971072,3.2,1.04,+7.0,126,clear
1780230040.101,hiker,ridge_route,-42.48,-27.97,16.76,1401.1,-6.9002736,107.5971975,1.1,1.00,+7.0,113,clear
1780230040.602,hiker,ridge_route,-42.22,-27.63,17.13,1411.5,-6.9001685,107.5972730,1.6,1.00,+7.0,166,clear
1780230041.101,hiker,ridge_route,-41.97,-27.29,17.48,1421.8,-6.9000817,107.5973516,3.0,1.00,+7.1,158,clear
1780230041.602,hiker,ridge_route,-41.71,-26.95,17.84,1431.9,-6.8999524,107.5974487,0.2,1.00,+7.1,219,clear
1780230042.101,hiker,ridge_route,-41.46,-26.61,18.19,1441.9,-6.8998287,107.5975251,2.1,1.00,+7.1,177,clear
1780230042.602,hiker,ridge_route,-41.20,-26.27,18.53,1451.8,-6.8997354,107.5976217,1.3,1.00,+7.1,197,clear
1780230043.102,hiker,ridge_route,-40.95,-25.93,18.87,1461.4,-6.8996275,107.5976769,1.7,1.00,+7.2,175,clear
1780230043.602,hiker,ridge_route,-40.69,-25.59,19.20,1470.9,-6.8995340,107.5977817,1.3,1.00,+7.2,146,clear
1780230044.102,hiker,ridge_route,-40.44,-25.25,19.52,1480.2,-6.8994312,107.5978709,2.4,1.00,+7.2,63,clear
1780230044.602,hiker,ridge_route,-40.18,-24.91,19.84,1489.4,-6.8992934,107.5979605,3.6,1.00,+7.3,78,clear
1780230045.101,hiker,ridge_route,-39.93,-24.57,20.15,1498.2,-6.8992217,107.5979910,3.2,1.00,+7.3,137,clear
1780230045.604,hiker,ridge_route,-39.67,-24.23,20.45,1506.9,-6.8991201,107.5981226,3.8,1.00,+7.3,178,clear
1780230046.101,hiker,ridge_route,-39.42,-23.89,20.75,1515.4,-6.8990062,107.5981624,2.2,1.00,+7.4,122,clear
